"year","month","date","pref","testedPositive","peopleTested","hospitalized","serious","discharged","deaths"
2020,6,27,"山口",37,2240,0,0,37,0
2020,6,27,"徳島",6,869,0,0,4,1
2020,6,27,"香川",28,2636,0,0,28,0
2020,6,27,"愛媛",82,2586,1,0,77,4
2020,6,27,"高知",74,1958,0,0,71,3
2020,6,27,"福岡",844,15995,16,2,795,33
2020,6,27,"佐賀",47,1611,0,0,47,0
2020,6,27,"長崎",17,3177,0,0,16,1
2020,6,27,"熊本",49,4234,1,0,45,3
2020,6,27,"大分",60,4803,0,0,59,1
2020,6,27,"宮崎",17,1549,0,0,17,0
2020,6,27,"鹿児島",11,2561,1,0,10,0
2020,6,27,"沖縄",142,3012,0,0,139,7
2020,6,28,"北海道",1222,20326,75,6,1048,99
2020,6,28,"青森",27,971,0,0,26,1
2020,6,28,"岩手",0,918,0,0,0,0
2020,6,28,"宮城",92,3682,3,0,88,1
2020,6,28,"秋田",16,990,0,0,16,0
2020,6,28,"山形",69,2533,1,1,68,0
2020,6,28,"福島",82,6613,2,0,80,0
2020,6,28,"茨城",173,5235,6,0,157,10
2020,6,28,"栃木",69,6954,0,0,65,0
2020,6,28,"群馬",152,4921,2,0,131,19
2020,6,28,"埼玉",1109,33238,93,4,951,65
2020,6,28,"千葉",949,18047,36,2,868,45
2020,6,28,"東京",6113,84491,442,13,5346,325
2020,6,28,"神奈川",1464,12347,64,10,1304,96
2020,6,28,"新潟",84,4860,2,0,81,0
2020,6,28,"富山",227,3896,0,0,205,22
2020,6,28,"石川",300,2898,21,1,252,27
2020,6,28,"福井",122,3372,0,0,114,8
2020,6,28,"山梨",72,5495,0,0,71,1
2020,6,28,"長野",77,3255,1,0,76,0
2020,6,28,"岐阜",156,5128,3,1,146,7
2020,6,28,"静岡",80,7324,4,0,75,1
2020,6,28,"愛知",523,12445,6,0,477,34
2020,6,28,"三重",46,2854,1,0,44,1
2020,6,28,"滋賀",101,2344,1,0,99,1
2020,6,28,"京都",366,9896,4,0,344,18
2020,6,28,"大阪",1821,39970,25,3,1705,86
2020,6,28,"兵庫",705,14671,8,0,654,43
2020,6,28,"奈良",92,3760,0,0,90,2
2020,6,28,"和歌山",64,3978,1,0,60,3
2020,6,28,"鳥取",3,1477,0,0,3,0
2020,6,28,"島根",24,1239,1,0,23,0
2020,6,28,"岡山",26,1920,1,0,25,0
2020,6,28,"広島",168,7744,0,0,165,3
2020,6,28,"山口",37,2243,0,0,37,0
2020,6,28,"徳島",6,890,0,0,4,1
2020,6,28,"香川",28,2646,0,0,28,0
2020,6,28,"愛媛",82,2586,1,0,77,4
2020,6,28,"高知",74,1969,0,0,71,3
2020,6,28,"福岡",845,16166,14,2,798,33
2020,6,28,"佐賀",47,1615,0,0,47,0
2020,6,28,"長崎",17,3198,0,0,16,1
2020,6,28,"熊本",49,4234,1,0,45,3
2020,6,28,"大分",60,4807,0,0,59,1
2020,6,28,"宮崎",17,1549,0,0,17,0
2020,6,28,"鹿児島",11,2561,1,0,10,0
2020,6,28,"沖縄",142,3015,0,0,139,7
2020,6,29,"北海道",1239,20523,86,6,1054,99
2020,6,29,"青森",27,974,0,0,26,1
2020,6,29,"岩手",0,929,0,0,0,0
2020,6,29,"宮城",94,3698,5,0,88,1
2020,6,29,"秋田",16,992,0,0,16,0
2020,6,29,"山形",69,2538,1,1,68,0
2020,6,29,"福島",82,6649,2,0,80,0
2020,6,29,"茨城",174,5278,5,0,159,10
2020,6,29,"栃木",76,7018,10,0,65,0
2020,6,29,"群馬",152,4934,2,0,131,19
2020,6,29,"埼玉",1122,33985,103,3,954,65
2020,6,29,"千葉",949,18047,36,2,868,45
2020,6,29,"東京",6171,86937,451,12,5395,325
2020,6,29,"神奈川",1471,12480,69,11,1306,96
2020,6,29,"新潟",84,4913,1,0,82,0
2020,6,29,"富山",227,3914,0,0,205,22
2020,6,29,"石川",300,2904,17,1,256,27
2020,6,29,"福井",122,3372,0,0,114,8
2020,6,29,"山梨",74,5606,2,0,71,1
2020,6,29,"長野",77,3264,1,0,76,0
2020,6,29,"岐阜",156,5131,3,1,146,7
2020,6,29,"静岡",81,7448,3,0,77,1
2020,6,29,"愛知",523,12620,6,0,477,34
2020,6,29,"三重",46,2856,1,0,44,1
2020,6,29,"滋賀",101,2345,1,0,99,1
2020,6,29,"京都",375,10074,12,0,345,18
2020,6,29,"大阪",1828,39970,25,3,1705,86
2020,6,29,"兵庫",705,14695,8,0,654,43
2020,6,29,"奈良",92,3760,0,0,90,2
2020,6,29,"和歌山",64,3979,1,0,60,3
2020,6,29,"鳥取",3,1478,0,0,3,0
2020,6,29,"島根",24,1240,0,0,23,0
2020,6,29,"岡山",26,1926,1,0,25,0
2020,6,29,"広島",168,7802,0,0,165,3
2020,6,29,"山口",37,2267,0,0,37,0
2020,6,29,"徳島",6,900,0,0,4,1
2020,6,29,"香川",28,2649,0,0,28,0
2020,6,29,"愛媛",82,2605,1,0,77,4
2020,6,29,"高知",74,1971,0,0,71,3
2020,6,29,"福岡",845,16383,13,2,799,33
2020,6,29,"佐賀",47,1618,0,0,47,0
2020,6,29,"長崎",17,3199,0,0,16,1
2020,6,29,"熊本",49,4273,1,0,45,3
2020,6,29,"大分",60,4834,0,0,59,1
2020,6,29,"宮崎",17,1562,0,0,17,0
2020,6,29,"鹿児島",11,2563,1,0,10,0
2020,6,29,"沖縄",142,3016,0,0,139,7
2020,6,30,"北海道",1250,20719,97,6,1054,99
2020,6,30,"青森",27,981,0,0,26,1
2020,6,30,"岩手",0,942,0,0,0,0
2020,6,30,"宮城",94,3751,5,0,88,1
2020,6,30,"秋田",16,994,0,0,16,0
2020,6,30,"山形",69,2541,1,1,68,0
2020,6,30,"福島",82,6793,1,0,81,0
2020,6,30,"茨城",174,5283,5,0,159,10
2020,6,30,"栃木",76,7113,12,0,65,0
2020,6,30,"群馬",153,5045,3,0,131,19
2020,6,30,"埼玉",1132,34582,109,3,958,65
2020,6,30,"千葉",960,18287,44,2,871,45
2020,6,30,"東京",6225,89372,453,10,5447,325
2020,6,30,"神奈川",1502,12551,68,10,1338,96
2020,6,30,"新潟",84,4936,1,0,82,0
2020,6,30,"富山",227,3923,0,0,205,22
2020,6,30,"石川",300,2905,16,1,257,27
2020,6,30,"福井",122,3397,0,0,114,8
2020,6,30,"山梨",74,5655,2,0,71,1
2020,6,30,"長野",77,3270,1,0,76,0
2020,6,30,"岐阜",156,5223,2,1,147,7
2020,6,30,"静岡",81,7551,3,0,77,1
2020,6,30,"愛知",524,12620,6,0,478,34
2020,6,30,"三重",46,2876,0,0,45,1
2020,6,30,"滋賀",101,2353,1,0,99,1
2020,6,30,"京都",379,10146,15,0,346,18
2020,6,30,"大阪",1833,39970,25,3,1705,86
2020,6,30,"兵庫",705,14857,8,0,652,45
2020,6,30,"奈良",92,3760,0,0,90,2
2020,6,30,"和歌山",64,3987,1,0,60,3
2020,6,30,"鳥取",3,1485,0,0,3,0
2020,6,30,"島根",24,1245,0,0,24,0
2020,6,30,"岡山",26,1935,1,0,25,0
2020,6,30,"広島",168,7824,0,0,165,3
2020,6,30,"山口",37,2306,0,0,37,0
2020,6,30,"徳島",6,908,1,0,4,1
2020,6,30,"香川",28,2698,0,0,28,0
2020,6,30,"愛媛",82,2613,1,1,77,4
2020,6,30,"高知",74,1971,0,0,71,3
2020,6,30,"福岡",846,16455,13,2,800,33
2020,6,30,"佐賀",47,1625,0,0,47,0
2020,6,30,"長崎",17,3236,0,0,16,1
2020,6,30,"熊本",49,4273,1,0,45,3
2020,6,30,"大分",60,4883,0,0,59,1
2020,6,30,"宮崎",17,1567,0,0,17,0
2020,6,30,"鹿児島",11,2587,0,0,11,0
2020,6,30,"沖縄",142,3019,0,0,139,7
2020,7,1,"北海道",1263,20920,103,6,1061,99
2020,7,1,"青森",27,991,0,0,26,1
2020,7,1,"岩手",0,981,0,0,0,0
2020,7,1,"宮城",94,3826,5,0,88,1
2020,7,1,"秋田",16,997,0,0,16,0
2020,7,1,"山形",69,2544,1,1,68,0
2020,7,1,"福島",82,6896,1,0,81,0
2020,7,1,"茨城",174,5325,5,0,159,10
2020,7,1,"栃木",79,7288,14,0,66,0
2020,7,1,"群馬",153,5112,3,0,131,19
2020,7,1,"埼玉",1146,35516,121,3,960,65
2020,7,1,"千葉",967,18355,49,2,873,45
2020,7,1,"東京",6292,91918,493,10,5474,325
2020,7,1,"神奈川",1508,35473,86,8,1326,96
2020,7,1,"新潟",84,4987,1,0,82,0
2020,7,1,"富山",227,3962,0,0,205,22
2020,7,1,"石川",300,2911,16,1,257,27
2020,7,1,"福井",122,3445,0,0,114,8
2020,7,1,"山梨",75,5711,2,0,72,1
2020,7,1,"長野",77,3292,1,0,76,0
2020,7,1,"岐阜",157,5265,3,1,147,7
2020,7,1,"静岡",81,7675,1,0,79,1
2020,7,1,"愛知",525,12859,7,0,478,34
2020,7,1,"三重",46,2881,0,0,45,1
2020,7,1,"滋賀",103,2379,3,0,99,1
2020,7,1,"京都",381,10346,17,0,346,18
2020,7,1,"大阪",1843,41251,45,3,1712,86
2020,7,1,"兵庫",706,14947,6,0,655,45
2020,7,1,"奈良",92,3943,0,0,90,2
2020,7,1,"和歌山",64,4005,1,0,60,3
2020,7,1,"鳥取",3,1489,0,0,3,0
2020,7,1,"島根",24,1247,0,0,24,0
2020,7,1,"岡山",26,1943,1,0,25,0
2020,7,1,"広島",169,7824,1,0,165,3
2020,7,1,"山口",37,2342,0,0,37,0
2020,7,1,"徳島",6,925,1,0,4,1
2020,7,1,"香川",28,2754,0,0,28,0
2020,7,1,"愛媛",82,2617,0,0,77,5
2020,7,1,"高知",74,1977,0,0,71,3
2020,7,1,"福岡",850,16607,16,2,801,33
2020,7,1,"佐賀",47,1625,0,0,47,0
2020,7,1,"長崎",17,3265,0,0,16,1
2020,7,1,"熊本",49,4287,1,0,45,3
2020,7,1,"大分",60,4930,0,0,59,1
2020,7,1,"宮崎",17,1578,0,0,17,0
2020,7,1,"鹿児島",12,2611,1,0,11,0
2020,7,1,"沖縄",142,3023,0,0,139,7
2020,7,2,"北海道",1267,21190,95,5,1072,100
2020,7,2,"青森",27,999,0,0,26,1
2020,7,2,"岩手",0,996,0,0,0,0
2020,7,2,"宮城",95,3868,4,0,90,1
2020,7,2,"秋田",16,998,0,0,16,0
2020,7,2,"山形",69,2549,1,1,68,0
2020,7,2,"福島",82,6990,1,0,81,0
2020,7,2,"茨城",176,5366,7,0,159,10
2020,7,2,"栃木",82,7456,16,0,66,0
2020,7,2,"群馬",153,5155,3,0,131,19
2020,7,2,"埼玉",1165,36009,131,3,969,65
2020,7,2,"千葉",978,18548,59,2,874,45
2020,7,2,"東京",6399,94465,534,9,5540,325
2020,7,2,"神奈川",1521,36313,104,7,1321,96
2020,7,2,"新潟",84,5020,0,0,83,0
2020,7,2,"富山",228,3984,1,0,205,22
2020,7,2,"石川",300,2918,16,1,257,27
2020,7,2,"福井",122,3461,0,0,114,8
2020,7,2,"山梨",75,5756,2,0,72,1
2020,7,2,"長野",77,3312,1,0,76,0
2020,7,2,"岐阜",160,5301,6,1,147,7
2020,7,2,"静岡",81,7766,1,0,79,1
2020,7,2,"愛知",525,12859,7,0,478,34
2020,7,2,"三重",46,2901,0,0,45,1
2020,7,2,"滋賀",103,2409,3,0,99,1
2020,7,2,"京都",383,10442,19,0,346,18
2020,7,2,"大阪",1851,41726,51,2,1714,86
2020,7,2,"兵庫",708,15056,7,0,656,45
2020,7,2,"奈良",92,3943,0,0,90,2
2020,7,2,"和歌山",64,4029,0,0,61,3
2020,7,2,"鳥取",4,1497,1,0,3,0
2020,7,2,"島根",24,1249,0,0,24,0
2020,7,2,"岡山",28,1954,3,0,25,0
2020,7,2,"広島",169,7880,1,0,165,3
2020,7,2,"山口",37,2372,0,0,37,0
2020,7,2,"徳島",6,935,1,0,4,1
2020,7,2,"香川",28,2754,0,0,28,0
2020,7,2,"愛媛",82,2622,0,0,77,5
2020,7,2,"高知",74,1980,0,0,71,3
2020,7,2,"福岡",854,16689,19,2,802,33
2020,7,2,"佐賀",47,1649,0,0,47,0
2020,7,2,"長崎",17,3294,0,0,16,1
2020,7,2,"熊本",49,4310,0,0,46,3
2020,7,2,"大分",60,4977,0,0,59,1
2020,7,2,"宮崎",17,1582,0,0,17,0
2020,7,2,"鹿児島",21,2628,10,0,11,0
2020,7,2,"沖縄",142,3028,0,0,139,7
2020,7,3,"北海道",1275,21408,97,5,1077,101
2020,7,3,"青森",27,1002,0,0,26,1
2020,7,3,"岩手",0,1005,0,0,0,0
2020,7,3,"宮城",95,3925,4,0,90,1
2020,7,3,"秋田",16,999,0,0,16,0
2020,7,3,"山形",69,2562,1,1,68,0
2020,7,3,"福島",82,7105,1,0,81,0
2020,7,3,"茨城",182,5417,12,0,160,10
2020,7,3,"栃木",84,7707,18,0,66,0
2020,7,3,"群馬",154,5246,4,0,131,19
2020,7,3,"埼玉",1191,37440,150,3,976,65
2020,7,3,"千葉",987,18715,54,1,888,45
2020,7,3,"東京",6523,97470,616,9,5582,325
2020,7,3,"神奈川",1545,37277,107,7,1342,96
2020,7,3,"新潟",84,5054,0,0,83,0
2020,7,3,"富山",228,4009,1,0,205,22
2020,7,3,"石川",300,2922,16,1,257,27
2020,7,3,"福井",122,3481,0,0,114,8
2020,7,3,"山梨",75,5815,2,0,72,1
2020,7,3,"長野",77,3334,1,0,76,0
2020,7,3,"岐阜",160,5348,6,1,147,7
2020,7,3,"静岡",86,7829,6,0,79,1
2020,7,3,"愛知",525,13199,7,0,478,34
2020,7,3,"三重",46,2920,0,0,45,1
2020,7,3,"滋賀",103,2471,3,0,99,1
2020,7,3,"京都",386,10600,21,0,347,18
2020,7,3,"大阪",1862,41726,51,2,1714,86
2020,7,3,"兵庫",709,15205,8,0,656,45
2020,7,3,"奈良",92,3943,0,0,90,2
2020,7,3,"和歌山",64,4042,0,0,61,3
2020,7,3,"鳥取",4,1504,1,0,3,0
2020,7,3,"島根",24,1254,0,0,24,0
2020,7,3,"岡山",28,1964,2,0,26,0
2020,7,3,"広島",169,7907,1,0,165,3
2020,7,3,"山口",37,2425,0,0,37,0
2020,7,3,"徳島",6,943,1,0,4,1
2020,7,3,"香川",28,2776,0,0,28,0
2020,7,3,"愛媛",82,2629,0,0,77,5
2020,7,3,"高知",74,1985,0,0,71,3
2020,7,3,"福岡",858,16777,22,2,803,33
2020,7,3,"佐賀",47,1659,0,0,47,0
2020,7,3,"長崎",17,3324,0,0,16,1
2020,7,3,"熊本",49,4310,0,0,46,3
2020,7,3,"大分",60,5018,0,0,59,1
2020,7,3,"宮崎",17,1589,0,0,17,0
2020,7,3,"鹿児島",21,2654,10,0,11,0
2020,7,3,"沖縄",142,3037,0,0,139,7
2020,7,4,"北海道",1275,21674,94,6,1080,101
2020,7,4,"青森",27,1002,0,0,26,1
2020,7,4,"岩手",0,1005,0,0,0,0
2020,7,4,"宮城",97,3951,6,0,90,1
2020,7,4,"秋田",16,999,0,0,16,0
2020,7,4,"山形",69,2566,1,1,68,0
2020,7,4,"福島",82,7204,1,0,81,0
2020,7,4,"茨城",183,5417,13,0,160,10
2020,7,4,"栃木",86,7829,18,0,66,0
2020,7,4,"群馬",154,5261,3,0,133,19
2020,7,4,"埼玉",1218,37535,175,3,978,65
2020,7,4,"千葉",1003,18877,67,1,891,45
2020,7,4,"東京",6654,99182,712,9,5617,325
2020,7,4,"神奈川",1565,37638,107,7,1362,96
2020,7,4,"新潟",84,5054,0,0,83,0
2020,7,4,"富山",228,4009,1,0,205,22
2020,7,4,"石川",300,2925,13,1,260,27
2020,7,4,"福井",122,3510,0,0,114,8
2020,7,4,"山梨",75,5815,2,0,72,1
2020,7,4,"長野",77,3351,1,0,76,0
2020,7,4,"岐阜",160,5420,6,1,147,7
2020,7,4,"静岡",86,7829,6,0,79,1
2020,7,4,"愛知",525,13199,7,0,478,34
2020,7,4,"三重",46,2945,0,0,45,1
2020,7,4,"滋賀",103,2524,3,0,99,1
2020,7,4,"京都",386,10600,21,0,347,18
2020,7,4,"大阪",1879,41726,51,2,1714,86
2020,7,4,"兵庫",709,15362,8,0,656,45
2020,7,4,"奈良",93,3943,1,0,90,2
2020,7,4,"和歌山",64,4054,0,0,61,3
2020,7,4,"鳥取",4,1645,1,0,3,0
2020,7,4,"島根",24,1256,0,0,24,0
2020,7,4,"岡山",28,1976,2,0,26,0
2020,7,4,"広島",169,7907,1,0,165,3
2020,7,4,"山口",37,2435,0,0,37,0
2020,7,4,"徳島",6,953,1,0,4,1
2020,7,4,"香川",28,2792,0,0,28,0
2020,7,4,"愛媛",82,2629,0,0,77,5
2020,7,4,"高知",74,1991,0,0,71,3
2020,7,4,"福岡",862,16875,23,2,806,33
2020,7,4,"佐賀",47,1665,0,0,47,0
2020,7,4,"長崎",17,3343,0,0,16,1
2020,7,4,"熊本",49,4325,0,0,46,3
2020,7,4,"大分",60,5039,0,0,59,1
2020,7,4,"宮崎",17,1589,0,0,17,0
2020,7,4,"鹿児島",51,2784,40,0,11,0
2020,7,4,"沖縄",142,3037,0,0,139,7
2020,7,5,"北海道",1276,21946,87,6,1088,101
2020,7,5,"青森",27,1002,0,0,26,1
2020,7,5,"岩手",0,1005,0,0,0,0
2020,7,5,"宮城",98,3995,7,0,90,1
2020,7,5,"秋田",16,999,0,0,16,0
2020,7,5,"山形",70,2573,1,1,68,0
2020,7,5,"福島",82,7227,1,0,81,0
2020,7,5,"茨城",183,5417,13,0,160,10
2020,7,5,"栃木",87,7948,18,0,66,0
2020,7,5,"群馬",155,5288,3,0,133,19
2020,7,5,"埼玉",1239,37659,190,3,984,65
2020,7,5,"千葉",1010,19089,72,1,893,45
2020,7,5,"東京",6765,100082,798,9,5642,325
2020,7,5,"神奈川",1585,37694,107,7,1382,96
2020,7,5,"新潟",84,5054,0,0,83,0
2020,7,5,"富山",228,4009,1,0,205,22
2020,7,5,"石川",300,2932,12,1,261,27
2020,7,5,"福井",122,3526,0,0,114,8
2020,7,5,"山梨",75,5815,2,0,72,1
2020,7,5,"長野",77,3367,1,0,76,0
2020,7,5,"岐阜",160,5421,6,1,147,7
2020,7,5,"静岡",86,7829,6,0,79,1
2020,7,5,"愛知",525,13199,5,0,480,34
2020,7,5,"三重",46,2951,0,0,45,1
2020,7,5,"滋賀",103,2527,3,0,99,1
2020,7,5,"京都",386,10600,21,0,347,18
2020,7,5,"大阪",1885,43039,76,3,1723,86
2020,7,5,"兵庫",710,15461,9,0,656,45
2020,7,5,"奈良",95,3943,3,0,90,2
2020,7,5,"和歌山",64,4066,0,0,61,3
2020,7,5,"鳥取",4,1753,1,0,3,0
2020,7,5,"島根",24,1257,0,0,24,0
2020,7,5,"岡山",28,1983,2,0,26,0
2020,7,5,"広島",169,7907,1,0,165,3
2020,7,5,"山口",37,2450,0,0,37,0
2020,7,5,"徳島",6,955,1,0,4,1
2020,7,5,"香川",28,2822,0,0,28,0
2020,7,5,"愛媛",82,2629,0,0,77,5
2020,7,5,"高知",74,1996,0,0,71,3
2020,7,5,"福岡",868,16998,28,2,807,33
2020,7,5,"佐賀",47,1666,0,0,47,0
2020,7,5,"長崎",17,3366,0,0,16,1
2020,7,5,"熊本",49,4325,0,0,46,3
2020,7,5,"大分",60,5041,0,0,59,1
2020,7,5,"宮崎",17,1589,0,0,17,0
2020,7,5,"鹿児島",85,2784,74,0,11,0
2020,7,5,"沖縄",142,3037,0,0,139,7
2020,7,6,"北海道",1277,22118,83,6,1093,101
2020,7,6,"青森",27,1015,0,0,26,1
2020,7,6,"岩手",0,1009,0,0,0,0
2020,7,6,"宮城",98,4018,7,0,90,1
2020,7,6,"秋田",16,1001,0,0,16,0
2020,7,6,"山形",71,2583,4,1,68,0
2020,7,6,"福島",82,7275,1,0,81,0
2020,7,6,"茨城",186,5531,16,0,160,10
2020,7,6,"栃木",87,8065,21,0,67,0
2020,7,6,"群馬",155,5299,3,0,133,19
2020,7,6,"埼玉",1255,38502,182,3,1007,66
2020,7,6,"千葉",1019,19276,79,1,895,45
2020,7,6,"東京",6867,103297,836,8,5706,325
2020,7,6,"神奈川",1596,38557,136,10,1364,96
2020,7,6,"新潟",85,5098,1,0,83,0
2020,7,6,"富山",228,4090,1,0,205,22
2020,7,6,"石川",300,2934,12,1,261,27
2020,7,6,"福井",122,3528,0,0,114,8
2020,7,6,"山梨",75,5966,1,0,73,1
2020,7,6,"長野",77,3380,1,0,76,0
2020,7,6,"岐阜",160,5425,6,1,147,7
2020,7,6,"静岡",86,8040,4,0,81,1
2020,7,6,"愛知",525,13413,5,0,480,34
2020,7,6,"三重",46,2955,0,0,45,1
2020,7,6,"滋賀",103,2527,3,0,99,1
2020,7,6,"京都",401,11061,35,0,348,18
2020,7,6,"大阪",1893,43319,77,3,1730,86
2020,7,6,"兵庫",712,15593,11,0,656,45
2020,7,6,"奈良",96,3943,4,0,90,2
2020,7,6,"和歌山",64,4070,0,0,61,3
2020,7,6,"鳥取",4,1816,1,0,3,0
2020,7,6,"島根",24,1260,0,0,24,0
2020,7,6,"岡山",28,1988,2,0,26,0
2020,7,6,"広島",169,7972,2,0,166,3
2020,7,6,"山口",37,2485,0,0,37,0
2020,7,6,"徳島",6,960,1,0,4,1
2020,7,6,"香川",28,2822,0,0,28,0
2020,7,6,"愛媛",82,2638,0,0,77,5
2020,7,6,"高知",74,1998,0,0,71,3
2020,7,6,"福岡",877,16998,37,2,807,33
2020,7,6,"佐賀",47,1668,0,0,47,0
2020,7,6,"長崎",18,3367,1,0,16,1
2020,7,6,"熊本",49,4366,0,0,46,3
2020,7,6,"大分",60,5080,0,0,59,1
2020,7,6,"宮崎",18,1609,1,0,17,0
2020,7,6,"鹿児島",107,3726,96,0,11,0
2020,7,6,"沖縄",142,3047,0,0,139,7
2020,7,7,"北海道",1277,22261,78,6,1098,101
2020,7,7,"青森",27,1020,0,0,26,1
2020,7,7,"岩手",0,1026,0,0,0,0
2020,7,7,"宮城",98,4089,7,0,90,1
2020,7,7,"秋田",16,1007,0,0,16,0
2020,7,7,"山形",71,2595,4,1,68,0
2020,7,7,"福島",82,7370,1,0,81,0
2020,7,7,"茨城",187,5561,14,1,163,10
2020,7,7,"栃木",87,8201,19,0,67,0
2020,7,7,"群馬",155,5375,3,0,133,19
2020,7,7,"埼玉",1282,40308,199,3,1016,67
2020,7,7,"千葉",1030,19367,85,1,899,46
2020,7,7,"東京",6973,106316,876,8,5772,325
2020,7,7,"神奈川",1605,39974,127,7,1382,96
2020,7,7,"新潟",85,5137,1,0,83,0
2020,7,7,"富山",228,4132,1,0,205,22
2020,7,7,"石川",300,2937,8,1,265,27
2020,7,7,"福井",122,3558,0,0,114,8
2020,7,7,"山梨",75,6012,0,0,74,1
2020,7,7,"長野",77,3382,1,0,76,0
2020,7,7,"岐阜",163,5519,9,2,147,7
2020,7,7,"静岡",86,8040,4,0,81,1
2020,7,7,"愛知",526,13558,7,0,480,34
2020,7,7,"三重",46,2980,0,0,45,1
2020,7,7,"滋賀",103,2566,3,0,99,1
2020,7,7,"京都",404,11133,34,0,352,18
2020,7,7,"大阪",1905,43972,77,3,1742,86
2020,7,7,"兵庫",716,15792,13,0,658,45
2020,7,7,"奈良",98,3943,6,0,90,2
2020,7,7,"和歌山",64,4077,0,0,61,3
2020,7,7,"鳥取",4,1848,1,0,3,0
2020,7,7,"島根",24,1263,0,0,24,0
2020,7,7,"岡山",28,1999,2,0,26,0
2020,7,7,"広島",171,8025,4,0,165,3
2020,7,7,"山口",37,2533,0,0,37,0
2020,7,7,"徳島",9,973,4,0,4,1
2020,7,7,"香川",28,2842,0,0,28,0
2020,7,7,"愛媛",82,2645,0,0,77,5
2020,7,7,"高知",74,1998,0,0,71,3
2020,7,7,"福岡",878,17041,31,2,814,33
2020,7,7,"佐賀",47,1677,0,0,47,0
2020,7,7,"長崎",18,3489,1,0,16,1
2020,7,7,"熊本",49,4381,0,0,46,3
2020,7,7,"大分",60,5131,0,0,59,1
2020,7,7,"宮崎",18,1624,1,0,17,0
2020,7,7,"鹿児島",110,4237,99,0,11,0
2020,7,7,"沖縄",142,3047,0,0,139,7
2020,7,8,"北海道",1278,22347,71,6,1106,101
2020,7,8,"青森",27,1027,0,0,26,1
2020,7,8,"岩手",0,1046,0,0,0,0
2020,7,8,"宮城",98,4251,6,0,91,1
2020,7,8,"秋田",16,1007,0,0,16,0
2020,7,8,"山形",71,2609,3,0,68,1
2020,7,8,"福島",82,7477,0,0,82,0
2020,7,8,"茨城",188,5621,15,1,163,10
2020,7,8,"栃木",88,8464,14,0,72,0
2020,7,8,"群馬",155,5558,3,0,133,19
2020,7,8,"埼玉",1330,41312,231,4,1032,67
2020,7,8,"千葉",1040,19479,95,1,899,46
2020,7,8,"東京",7048,109806,847,6,5876,325
2020,7,8,"神奈川",1628,40997,154,12,1378,96
2020,7,8,"新潟",86,5170,1,0,83,0
2020,7,8,"富山",229,4147,2,0,205,22
2020,7,8,"石川",300,2944,7,1,266,27
2020,7,8,"福井",122,3587,0,0,114,8
2020,7,8,"山梨",75,6061,0,0,74,1
2020,7,8,"長野",77,3411,1,0,76,0
2020,7,8,"岐阜",160,5567,5,2,148,7
2020,7,8,"静岡",88,8188,6,0,81,1
2020,7,8,"愛知",526,13693,7,0,480,34
2020,7,8,"三重",46,2993,0,0,45,1
2020,7,8,"滋賀",104,2593,4,0,99,1
2020,7,8,"京都",413,11314,42,0,353,18
2020,7,8,"大阪",1915,43972,77,3,1742,86
2020,7,8,"兵庫",717,16089,13,0,659,45
2020,7,8,"奈良",100,4383,8,0,90,2
2020,7,8,"和歌山",64,4095,0,0,61,3
2020,7,8,"鳥取",4,1877,1,0,3,0
2020,7,8,"島根",24,1267,0,0,24,0
2020,7,8,"岡山",28,2014,2,0,26,0
2020,7,8,"広島",171,8076,4,0,165,3
2020,7,8,"山口",37,2542,0,0,37,0
2020,7,8,"徳島",9,1018,4,0,4,1
2020,7,8,"香川",28,2895,0,0,28,0
2020,7,8,"愛媛",82,2654,0,0,77,5
2020,7,8,"高知",74,2006,0,0,71,3
2020,7,8,"福岡",885,17222,38,2,814,33
2020,7,8,"佐賀",47,1682,0,0,47,0
2020,7,8,"長崎",18,3544,1,0,16,1
2020,7,8,"熊本",49,4395,0,0,46,3
2020,7,8,"大分",60,5219,0,0,59,1
2020,7,8,"宮崎",18,1645,1,0,17,0
2020,7,8,"鹿児島",122,4841,111,0,11,0
2020,7,8,"沖縄",144,3062,1,0,139,7
2020,7,9,"北海道",1282,22533,61,6,1120,101
2020,7,9,"青森",27,1038,0,0,26,1
2020,7,9,"岩手",0,1084,0,0,0,0
2020,7,9,"宮城",99,4286,7,0,91,1
2020,7,9,"秋田",16,1012,0,0,16,0
2020,7,9,"山形",71,2618,3,0,68,1
2020,7,9,"福島",82,7598,0,0,82,0
2020,7,9,"茨城",189,5685,14,1,165,10
2020,7,9,"栃木",90,8652,11,0,74,0
2020,7,9,"群馬",155,5602,3,0,133,19
2020,7,9,"埼玉",1352,42105,244,3,1041,67
2020,7,9,"千葉",1062,19698,110,0,906,46
2020,7,9,"東京",7272,113134,968,6,5979,325
2020,7,9,"神奈川",1653,42233,147,6,1409,97
2020,7,9,"新潟",86,5212,1,0,83,0
2020,7,9,"富山",230,4182,3,0,205,22
2020,7,9,"石川",300,2950,6,1,267,27
2020,7,9,"福井",122,3615,0,0,114,8
2020,7,9,"山梨",75,6095,0,0,74,1
2020,7,9,"長野",77,3434,1,0,76,0
2020,7,9,"岐阜",162,5647,7,2,148,7
2020,7,9,"静岡",91,8458,8,0,82,1
2020,7,9,"愛知",528,13813,8,0,481,34
2020,7,9,"三重",46,3009,0,0,45,1
2020,7,9,"滋賀",104,2626,4,0,99,1
2020,7,9,"京都",415,11482,41,0,356,18
